PositionRelPAS_kb	Avg_E_bound	Avg_Ser2P
4	0.892661552308797	3.29104141528901
4.1	0.89529835212928	3.30076275870443
4.2	0.897914181423386	3.3104067882859
4.3	0.900509183414849	3.31997403206254
4.4	0.90308350204215	3.32946502069876
4.5	0.90563728188617	3.33888028722754
4.6	0.908170668100129	3.34822036679216
4.7	0.910683806341756	3.35748579639603
4.8	0.913176842707609	3.36667711466066
4.9	0.915649923669602	3.37579486159154
5	0.918103196013582	3.38483957835176
