% Gene Length Analysis - Grid Data
% Generated on: 24-Jun-2026 17:09:59
% Computation time: 0.2 minutes
% Success rate: 100.0%
% 
% Parameters:
% R_free range: 1 to 1000 (5 points)
% E_free range: 10000 to 90000 (5 points)
% L (TSS-to-PAS) range: 2500 to 200000 bp (10 points)
% After-PAS length: 5000 bp (fixed for all genes)
% Total grid points: 250
% 
% Base Parameters:
% L_a = 100, k_in = 0.0002, kEon = 1e-06, kEoff = 0.2
% k_e = 0.65, k_e2 = 0.3, kHon = 1, kHoff = 0.5
% kc = 0.13, EBindingNumber = 1
% 
% Data Format (columns):
% 1: R_free, 2: E_free, 3: L (TSS-to-PAS), 4: R_occupied, 5: E_occupied, 6: success_flag
% Note: Total gene length = L + 5000 bp (fixed after-PAS region)
% 
750.250000	10000.000000	46415.888336	116.264782	2.841245	1
750.250000	30000.000000	46415.888336	113.640547	7.824697	1
750.250000	50000.000000	46415.888336	112.309265	12.200305	1
750.250000	70000.000000	46415.888336	111.536159	16.134412	1
750.250000	90000.000000	46415.888336	111.042048	19.711257	1
1000.000000	10000.000000	46415.888336	154.968053	3.787064	1
1000.000000	30000.000000	46415.888336	151.470239	10.429453	1
1000.000000	50000.000000	46415.888336	149.695789	16.261653	1
1000.000000	70000.000000	46415.888336	148.665324	21.505380	1
1000.000000	90000.000000	46415.888336	148.006728	26.272918	1
1.000000	10000.000000	75530.282606	0.244229	0.007064	1
1.000000	30000.000000	75530.282606	0.240629	0.019542	1
1.000000	50000.000000	75530.282606	0.238892	0.030459	1
1.000000	70000.000000	75530.282606	0.237912	0.040183	1
1.000000	90000.000000	75530.282606	0.237297	0.048928	1
250.750000	10000.000000	75530.282606	61.240481	1.771415	1
250.750000	30000.000000	75530.282606	60.337676	4.900100	1
250.750000	50000.000000	75530.282606	59.902126	7.637568	1
250.750000	70000.000000	75530.282606	59.656512	10.075843	1
250.750000	90000.000000	75530.282606	59.502328	12.268806	1
